"";"NU_IDENTIFICADOR";"notaEF";"notaRH";"notaServ";"IDCREAS";"Ano";"IBGE";"IBGE7";"UF";"Municipio";"Porte_pop2010"
"1651";15084096606;4;1;4;3;2019;150840;1508407;"Pará";"XINGUARA";"Pequeno II"
"1652";15100200891;5;3;2;3,33;2019;510020;5100201;"Mato Grosso";"AGUA BOA";"Pequeno II"
"1653";15100250513;2;3;4;3;2019;510025;5100250;"Mato Grosso";"ALTA FLORESTA";"Pequeno II"
"1654";15100350012;2;2;5;3;2019;510035;5100359;"Mato Grosso";"ALTO BOA VISTA";"Pequeno I"
"1655";15100800172;3;3;4;3,33;2019;510080;5100805;"Mato Grosso";"APIACAS";"Pequeno I"
"1656";15101403219;2;2;2;2;2019;510140;5101407;"Mato Grosso";"ARIPUANA";"Pequeno I"
"1657";15101700605;1;3;3;2,33;2019;510170;5101704;"Mato Grosso";"BARRA DO BUGRES";"Pequeno II"
"1658";15101800161;5;5;5;5;2019;510180;5101803;"Mato Grosso";"BARRA DO GARCAS";"Médio"
"1659";15102502236;2;5;2;3;2019;510250;5102504;"Mato Grosso";"CACERES";"Médio"
"1660";15102670563;3;2;4;3;2019;510267;5102678;"Mato Grosso";"CAMPO VERDE";"Pequeno II"
"1661";15103053066;2;2;3;2,33;2019;510305;5103056;"Mato Grosso";"CLAUDIA";"Pequeno I"
"1662";15103300227;2;3;3;2,67;2019;510330;5103304;"Mato Grosso";"COMODORO";"Pequeno I"
"1663";15103503191;2;2;2;2;2019;510350;5103502;"Mato Grosso";"DIAMANTINO";"Pequeno II"
"1664";15104800873;5;2;4;3,67;2019;510480;5104807;"Mato Grosso";"JACIARA";"Pequeno II"
"1665";15104902177;2;4;2;2,67;2019;510490;5104906;"Mato Grosso";"JANGADA";"Pequeno I"
"1666";15105101092;1;2;1;1,33;2019;510510;5105101;"Mato Grosso";"JUARA";"Pequeno II"
"1667";15105152958;4;3;4;3,67;2019;510515;5105150;"Mato Grosso";"JUINA";"Pequeno II"
"1668";15105200241;4;2;3;3;2019;510520;5105200;"Mato Grosso";"JUSCIMEIRA";"Pequeno I"
"1669";15105250597;5;3;4;4;2019;510525;5105259;"Mato Grosso";"LUCAS DO RIO VERDE";"Pequeno II"
"1670";15105600269;3;3;3;3;2019;510560;5105606;"Mato Grosso";"MATUPA";"Pequeno I"
"1671";15105900885;2;3;2;2,33;2019;510590;5105903;"Mato Grosso";"NOBRES";"Pequeno I"
"1672";15106223236;4;3;4;3,67;2019;510622;5106224;"Mato Grosso";"NOVA MUTUM";"Pequeno II"
"1673";15106231867;5;2;4;3,67;2019;510623;5106232;"Mato Grosso";"NOVA OLIMPIA";"Pequeno I"
"1674";15106300165;4;3;3;3,33;2019;510630;5106307;"Mato Grosso";"PARANATINGA";"Pequeno I"
"1675";15106421829;3;3;2;2,67;2019;510642;5106422;"Mato Grosso";"PEIXOTO DE AZEVEDO";"Pequeno II"
"1676";15106500764;2;1;2;1,67;2019;510650;5106505;"Mato Grosso";"POCONE";"Pequeno II"
"1677";15106752211;4;3;4;3,67;2019;510675;5106752;"Mato Grosso";"PONTES E LACERDA";"Pequeno II"
"1678";15107000149;4;5;2;3,67;2019;510700;5107008;"Mato Grosso";"POXOREO";"Pequeno I"
"1679";15107040067;2;3;2;2,33;2019;510704;5107040;"Mato Grosso";"PRIMAVERA DO LESTE";"Médio"
"1680";15107202805;2;2;4;2,67;2019;510720;5107206;"Mato Grosso";"RIO BRANCO";"Pequeno I"
"1681";15107752999;5;2;3;3,33;2019;510775;5107750;"Mato Grosso";"SALTO DO CEU";"Pequeno I"
"1682";15107800549;2;2;2;2;2019;510780;5107800;"Mato Grosso";"SANTO ANTONIO DO LEVERGER";"Pequeno I"
"1683";15107850180;4;2;3;3;2019;510785;5107859;"Mato Grosso";"SAO FELIX DO ARAGUAIA";"Pequeno I"
"1684";15107920668;4;3;2;3;2019;510792;5107925;"Mato Grosso";"SORRISO";"Médio"
"1685";15107950169;5;5;4;4,67;2019;510795;5107958;"Mato Grosso";"TANGARA DA SERRA";"Médio"
"1686";15200102767;4;4;1;3;2019;520010;5200100;"Goiás";"ABADIANIA";"Pequeno I"
"1687";15200130021;3;2;3;2,67;2019;520013;5200134;"Goiás";"ACREUNA";"Pequeno II"
"1688";15200300430;4;4;5;4,33;2019;520030;5200308;"Goiás";"ALEXANIA";"Pequeno II"
"1689";15200801208;4;2;3;3;2019;520080;5200803;"Goiás";"ALVORADA DO NORTE";"Pequeno I"
"1690";15203300094;4;3;1;2,67;2019;520330;5203302;"Goiás";"BELA VISTA DE GOIAS";"Pequeno II"
"1691";15203503240;5;2;3;3,33;2019;520350;5203500;"Goiás";"BOM JESUS DE GOIAS";"Pequeno II"
"1692";15204102762;3;2;4;3;2019;520410;5204102;"Goiás";"CACHOEIRA ALTA";"Pequeno I"
"1693";15204301367;2;3;3;2,67;2019;520430;5204300;"Goiás";"CACU";"Pequeno I"
"1694";15204501512;2;1;2;1,67;2019;520450;5204508;"Goiás";"CALDAS NOVAS";"Médio"
"1695";15204802169;4;2;4;3,33;2019;520480;5204805;"Goiás";"CAMPO ALEGRE DE GOIAS";"Pequeno I"
"1696";15204953295;4;3;3;3,33;2019;520495;5204953;"Goiás";"CAMPOS VERDES";"Pequeno I"
"1697";15205102057;5;1;3;3;2019;520510;5205109;"Goiás";"CATALAO";"Médio"
"1698";15205491853;2;5;2;3;2019;520549;5205497;"Goiás";"CIDADE OCIDENTAL";"Médio"
"1699";15205512261;3;4;4;3,67;2019;520551;5205513;"Goiás";"COCALZINHO DE GOIAS";"Pequeno I"
"1700";15205802199;2;4;3;3;2019;520580;5205802;"Goiás";"CORUMBA DE GOIAS";"Pequeno I"
"1701";15205903353;4;3;2;3;2019;520590;5205901;"Goiás";"CORUMBAIBA";"Pequeno I"
"1702";15206403556;5;1;4;3,33;2019;520640;5206404;"Goiás";"CRIXAS";"Pequeno I"
"1703";15208403259;5;4;4;4,33;2019;520840;5208400;"Goiás";"GOIANAPOLIS";"Pequeno I"
"1704";15208600373;3;5;2;3,33;2019;520860;5208608;"Goiás";"GOIANESIA";"Médio"
"1705";15208803239;3;5;4;4;2019;520880;5208806;"Goiás";"GOIANIRA";"Pequeno II"
"1706";15208902969;4;3;4;3,67;2019;520890;5208905;"Goiás";"GOIAS";"Pequeno II"
"1707";15209200671;5;2;3;3,33;2019;520920;5209200;"Goiás";"GUAPO";"Pequeno I"
"1708";15209701214;4;2;3;3;2019;520970;5209705;"Goiás";"HIDROLANDIA";"Pequeno I"
"1709";15209800088;5;2;4;3,67;2019;520980;5209804;"Goiás";"HIDROLINA";"Pequeno I"
"1710";15209933460;3;3;5;3,67;2019;520993;5209937;"Goiás";"INACIOLANDIA";"Pequeno I"
"1711";15210002814;5;3;3;3,67;2019;521000;5210000;"Goiás";"INHUMAS";"Pequeno II"
"1712";15210200343;4;5;2;3,67;2019;521020;5210208;"Goiás";"IPORA";"Pequeno II"
"1713";15210903369;4;4;4;4;2019;521090;5210901;"Goiás";"ITAPACI";"Pequeno I"
"1714";15211200015;4;1;2;2,33;2019;521120;5211206;"Goiás";"ITAPURANGA";"Pequeno II"
"1715";15211500599;4;5;4;4,33;2019;521150;5211503;"Goiás";"ITUMBIARA";"Médio"
"1716";15211800038;5;5;3;4,33;2019;521180;5211800;"Goiás";"JARAGUA";"Pequeno II"
"1717";15211902157;2;2;4;2,67;2019;521190;5211909;"Goiás";"JATAI";"Médio"
"1718";15212003489;3;2;2;2,33;2019;521200;5212006;"Goiás";"JAUPACI";"Pequeno I"
"1719";15213100183;5;3;2;3,33;2019;521310;5213103;"Goiás";"MINEIROS";"Médio"
"1720";15213801011;5;2;3;3,33;2019;521380;5213806;"Goiás";"MORRINHOS";"Pequeno II"
"1721";15214003175;4;2;2;2,67;2019;521400;5214002;"Goiás";"MOZARLANDIA";"Pequeno I"
"1722";15214500265;5;3;5;4,33;2019;521450;5214507;"Goiás";"NEROPOLIS";"Pequeno II"
"1723";15214603366;4;2;5;3,67;2019;521460;5214606;"Goiás";"NIQUELANDIA";"Pequeno II"
"1724";15214703361;3;1;4;2,67;2019;521470;5214705;"Goiás";"NOVA AMERICA";"Pequeno I"
"1725";15215232710;5;3;3;3,67;2019;521523;5215231;"Goiás";"NOVO GAMA";"Médio"
"1726";15216403011;4;2;4;3,33;2019;521640;5216403;"Goiás";"PARAUNA";"Pequeno I"
"1727";15216803392;3;1;1;1,67;2019;521680;5216809;"Goiás";"PETROLINA DE GOIAS";"Pequeno I"
"1728";15217102132;4;3;2;3;2019;521710;5217104;"Goiás";"PIRACANJUBA";"Pequeno II"
"1729";15217201703;3;3;4;3,33;2019;521720;5217203;"Goiás";"PIRANHAS";"Pequeno I"
"1730";15217403158;3;4;2;3;2019;521740;5217401;"Goiás";"PIRES DO RIO";"Pequeno II"
"1731";15217600022;5;3;4;4;2019;521760;5217609;"Goiás";"PLANALTINA";"Médio"
"1732";15218002671;2;2;3;2,33;2019;521800;5218003;"Goiás";"PORANGATU";"Pequeno II"
"1733";15218300984;4;NA;3;NA;2019;521830;5218300;"Goiás";"POSSE";"Pequeno II"
"1734";15218390581;2;3;3;2,67;2019;521839;5218391;"Goiás";"PROFESSOR JAMIL";"Pequeno I"
"1735";15218603133;3;2;3;2,67;2019;521860;5218607;"Goiás";"RIALMA";"Pequeno I"
"1736";15218903261;5;5;NA;NA;2019;521890;5218904;"Goiás";"RUBIATABA";"Pequeno I"
"1737";15219003164;4;4;3;3,67;2019;521900;5219001;"Goiás";"SANCLERLANDIA";"Pequeno I"
"1738";15219401856;3;2;3;2,67;2019;521940;5219407;"Goiás";"SANTA RITA DO ARAGUAIA";"Pequeno I"
"1739";15219703530;4;2;2;2,67;2019;521970;5219704;"Goiás";"SANTA TEREZINHA DE GOIAS";"Pequeno I"
"1740";15219713395;4;3;3;3,33;2019;521971;5219712;"Goiás";"SANTO ANTONIO DA BARRA";"Pequeno I"
"1741";15219750672;2;2;3;2,33;2019;521975;5219753;"Goiás";"SANTO ANTONIO DO DESCOBERTO";"Médio"
"1742";15220102918;3;5;3;3,67;2019;522010;5220108;"Goiás";"SAO LUIS DE MONTES BELOS";"Pequeno II"
"1743";15220201194;4;2;5;3,67;2019;522020;5220207;"Goiás";"SAO MIGUEL DO ARAGUAIA";"Pequeno II"
"1744";15220400601;1;4;4;3;2019;522040;5220405;"Goiás";"SAO SIMAO";"Pequeno I"
"1745";15220452363;2;3;2;2,33;2019;522045;5220454;"Goiás";"SENADOR CANEDO";"Médio"
"1746";15220601284;4;2;1;2,33;2019;522060;5220603;"Goiás";"SILVANIA";"Pequeno I"
"1747";15221601200;2;2;4;2,67;2019;522160;5221601;"Goiás";"URUACU";"Pequeno II"
"1748";15221702872;3;3;3;3;2019;522170;5221700;"Goiás";"URUANA";"Pequeno I"
"1749";16001599188;4;NA;NA;NA;2019;160015;1600154;"Amapá";"PEDRA BRANCA DO AMAPARI";"Pequeno I"
"1750";16002097360;3;2;2;2,33;2019;160020;1600204;"Amapá";"CALCOENE";"Pequeno I"
"1751";16002398516;3;4;2;3;2019;160023;1600238;"Amapá";"FERREIRA GOMES";"Pequeno I"
"1752";16005398288;4;5;2;3,67;2019;160053;1600535;"Amapá";"PORTO GRANDE";"Pequeno I"
"1753";16007098392;2;2;2;2;2019;160070;1600709;"Amapá";"TARTARUGALZINHO";"Pequeno I"
"1754";17070094908;5;3;3;3,67;2019;170700;1707009;"Tocantins";"DIANOPOLIS";"Pequeno I"
"1755";17132098884;3;4;2;3;2019;171320;1713205;"Tocantins";"MIRACEMA DO TOCANTINS";"Pequeno II"
"1756";17161094738;2;3;2;2,33;2019;171610;1716109;"Tocantins";"PARAISO DO TOCANTINS";"Pequeno II"
"1757";21004797274;1;3;5;3;2019;210047;2100477;"Maranhão";"ALTO ALEGRE DO PINDARE";"Pequeno II"
"1758";21009597922;4;3;4;3,67;2019;210095;2100956;"Maranhão";"ARAME";"Pequeno II"
"1759";21010097358;4;5;5;4,67;2019;210100;2101004;"Maranhão";"ARARI";"Pequeno II"
"1760";21017794146;2;2;2;2;2019;210177;2101772;"Maranhão";"BELA VISTA DO MARANHAO";"Pequeno I"
"1761";21019395996;4;2;2;2,67;2019;210193;2101939;"Maranhão";"BERNARDO DO MEARIM";"Pequeno I"
"1762";21027097422;3;1;2;2;2019;210270;2102705;"Maranhão";"CANTANHEDE";"Pequeno II"
"1763";21049096182;4;4;3;3,67;2019;210490;2104909;"Maranhão";"GUIMARAES";"Pequeno I"
"1764";21050094600;1;4;3;2,67;2019;210500;2105005;"Maranhão";"HUMBERTO DE CAMPOS";"Pequeno II"
"1765";21054294426;4;4;5;4,33;2019;210542;2105427;"Maranhão";"ITINGA DO MARANHAO";"Pequeno II"
"1766";21066094388;3;2;5;3,33;2019;210660;2106607;"Maranhão";"MATOES";"Pequeno II"
"1767";21067093774;2;2;2;2;2019;210670;2106706;"Maranhão";"MIRADOR";"Pequeno II"
"1768";21068096198;3;3;2;2,67;2019;210680;2106805;"Maranhão";"MIRINZAL";"Pequeno I"
"1769";21069096196;3;2;3;2,67;2019;210690;2106904;"Maranhão";"MONCAO";"Pequeno II"
"1770";21076093816;2;4;1;2,33;2019;210760;2107605;"Maranhão";"PALMEIRANDIA";"Pequeno I"
"1771";21077094682;3;1;3;2,33;2019;210770;2107704;"Maranhão";"PARAIBANO";"Pequeno II"
"1772";21080093820;2;4;4;3,33;2019;210800;2108009;"Maranhão";"PASTOS BONS";"Pequeno I"
"1773";21081097148;2;4;2;2,67;2019;210810;2108108;"Maranhão";"PAULO RAMOS";"Pequeno II"
"1774";21084597560;3;4;2;3;2019;210845;2108454;"Maranhão";"PERITORO";"Pequeno II"
"1775";21089094432;4;3;3;3,33;2019;210890;2108900;"Maranhão";"POCAO DE PEDRAS";"Pequeno I"
"1776";21090098182;1;5;3;3;2019;210900;2109007;"Maranhão";"PORTO FRANCO";"Pequeno II"
"1777";21096094318;1;1;2;1,33;2019;210960;2109601;"Maranhão";"ROSARIO";"Pequeno II"
"1778";21103094640;2;4;3;3;2019;211030;2110302;"Maranhão";"SANTO ANTONIO DOS LOPES";"Pequeno I"
"1779";21110096498;4;3;2;3;2019;211100;2111003;"Maranhão";"SAO JOAO BATISTA";"Pequeno I"
"1780";21114094686;2;4;3;3;2019;211140;2111409;"Maranhão";"SAO LUIS GONZAGA DO MARANHAO";"Pequeno II"
"1781";21119596472;4;2;1;2,33;2019;211195;2111953;"Maranhão";"SUCUPIRA DO RIACHAO";"Pequeno I"
"1782";21126094156;4;1;2;2,33;2019;211260;2112605;"Maranhão";"URBANO SANTOS";"Pequeno II"
"1783";21140097416;4;5;3;4;2019;211400;2114007;"Maranhão";"ZE DOCA";"Médio"
"1784";22007099148;4;3;NA;NA;2019;220070;2200707;"Piaui";"ANISIO DE ABREU";"Pequeno I"
"1785";22011099056;4;2;NA;NA;2019;220110;2201101;"Piaui";"AVELINO LOPES";"Pequeno I"
"1786";22015094554;3;2;3;2,67;2019;220150;2201507;"Piaui";"BATALHA";"Pequeno II"
"1787";22023094646;3;4;2;3;2019;220230;2202307;"Piaui";"CANTO DO BURITI";"Pequeno II"
"1788";22024099018;2;2;NA;NA;2019;220240;2202406;"Piaui";"CAPITAO DE CAMPOS";"Pequeno I"
"1789";22026099102;4;4;NA;NA;2019;220260;2202604;"Piaui";"CASTELO DO PIAUI";"Pequeno I"
"1790";22027094434;3;5;3;3,67;2019;220270;2202703;"Piaui";"COCAL";"Pequeno II"
"1791";22027298872;3;4;NA;NA;2019;220272;2202729;"Piaui";"COCAL DOS ALVES";"Pequeno I"
"1792";22034599100;4;1;NA;NA;2019;220345;2203453;"Piaui";"DOM INOCENCIO";"Pequeno I"
"1793";22049099034;4;4;NA;NA;2019;220490;2204907;"Piaui";"ISAIAS COELHO";"Pequeno I"
"1794";22051099028;5;2;NA;NA;2019;220510;2205102;"Piaui";"ITAUEIRA";"Pequeno I"
"1795";22054099206;3;2;NA;NA;2019;220540;2205409;"Piaui";"JOAQUIM PIRES";"Pequeno I"
"1796";22058094034;3;2;2;2,33;2019;220580;2205805;"Piaui";"LUZILANDIA";"Pequeno II"
"1797";22067099220;4;2;NA;NA;2019;220670;2206704;"Piaui";"NAZARE DO PIAUI";"Pequeno I"
"1798";22075099180;1;2;NA;NA;2019;220750;2207504;"Piaui";"PALMEIRAIS";"Pequeno I"
"1799";22081099076;3;4;NA;NA;2019;220810;2208106;"Piaui";"PIMENTEIRAS";"Pequeno I"
"1800";22082099108;4;4;NA;NA;2019;220820;2208205;"Piaui";"PIO IX";"Pequeno I"
"1801";22085099134;4;2;NA;NA;2019;220850;2208502;"Piaui";"PORTO";"Pequeno I"
"1802";22088099046;2;2;NA;NA;2019;220880;2208809;"Piaui";"REGENERACAO";"Pequeno I"
"1803";22094097226;4;2;3;3;2019;220940;2209401;"Piaui";"SANTO ANTONIO DE LISBOA";"Pequeno I"
"1804";22096599074;4;2;NA;NA;2019;220965;2209658;"Piaui";"SAO FRANCISCO DE ASSIS DO PIAUI";"Pequeno I"
"1805";22104099090;2;4;NA;NA;2019;221040;2210409;"Piaui";"SAO MIGUEL DO TAPUIO";"Pequeno I"
"1806";22105095606;2;2;3;2,33;2019;221050;2210508;"Piaui";"SAO PEDRO DO PIAUI";"Pequeno I"
"1807";22107099200;3;1;NA;NA;2019;221070;2210706;"Piaui";"SIMOES";"Pequeno I"
"1808";22108099078;4;4;NA;NA;2019;221080;2210805;"Piaui";"SIMPLICIO MENDES";"Pequeno I"
"1809";23001098900;3;5;3;3,67;2019;230010;2300101;"Ceará";"ABAIARA";"Pequeno I"
"1810";23003093842;2;5;3;3,33;2019;230030;2300309;"Ceará";"ACOPIARA";"Médio"
"1811";23007093896;2;5;2;3;2019;230070;2300705;"Ceará";"ALTO SANTO";"Pequeno I"
"1812";23012094618;4;1;2;2,33;2019;230120;2301208;"Ceará";"ARACOIABA";"Pequeno II"
"1813";23013094836;2;4;3;3;2019;230130;2301307;"Ceará";"ARARIPE";"Pequeno II"
"1814";23016093834;4;5;5;4,67;2019;230160;2301604;"Ceará";"ASSARE";"Pequeno II"
"1815";23019095182;4;5;4;4,33;2019;230190;2301901;"Ceará";"BARBALHA";"Médio"
"1816";23023093786;4;5;5;4,67;2019;230230;2302305;"Ceará";"BELA CRUZ";"Pequeno II"
"1817";23029094914;3;4;3;3,33;2019;230290;2302909;"Ceará";"CAPISTRANO";"Pequeno I"
"1818";23030097208;3;4;2;3;2019;230300;2303006;"Ceará";"CARIDADE";"Pequeno II"
"1819";23032093726;4;5;2;3,67;2019;230320;2303204;"Ceará";"CARIRIACU";"Pequeno II"
"1820";23034096006;3;5;3;3,67;2019;230340;2303402;"Ceará";"CARNAUBAL";"Pequeno I"
"1821";23038094332;3;5;4;4;2019;230380;2303808;"Ceará";"CEDRO";"Pequeno II"
"1822";23040097736;4;4;2;3,33;2019;230400;2304004;"Ceará";"COREAU";"Pequeno II"
"1823";23042597538;2;4;4;3,33;2019;230425;2304251;"Ceará";"CRUZ";"Pequeno II"
"1824";23043096140;3;5;4;4;2019;230430;2304301;"Ceará";"FARIAS BRITO";"Pequeno I"
"1825";23053095752;2;5;3;3,33;2019;230530;2305308;"Ceará";"IBIAPINA";"Pequeno II"
"1826";23053593784;3;1;3;2,33;2019;230535;2305357;"Ceará";"ICAPUI";"Pequeno I"
"1827";23056094502;4;5;3;4;2019;230560;2305605;"Ceará";"INDEPENDENCIA";"Pequeno II"
"1828";23058096250;5;4;4;4,33;2019;230580;2305803;"Ceará";"IPU";"Pequeno II"
"1829";23059097794;1;5;3;3;2019;230590;2305902;"Ceará";"IPUEIRAS";"Pequeno II"
"1830";23063094596;5;5;3;4,33;2019;230630;2306306;"Ceará";"ITAPAJE";"Pequeno II"
"1831";23065594866;3;4;3;3,33;2019;230655;2306553;"Ceará";"ITAREMA";"Pequeno II"
"1832";23070093966;4;4;4;4;2019;230700;2307007;"Ceará";"JAGUARUANA";"Pequeno II"
"1833";23071094044;2;4;3;3;2019;230710;2307106;"Ceará";"JARDIM";"Pequeno II"
"1834";23078093900;4;5;3;4;2019;230780;2307809;"Ceará";"MARCO";"Pequeno II"
"1835";23080093782;3;3;4;3,33;2019;230800;2308005;"Ceará";"MASSAPE";"Pequeno II"
"1836";23084094142;3;5;3;3,67;2019;230840;2308401;"Ceará";"MISSAO VELHA";"Pequeno II"
"1837";23086094918;2;5;3;3,33;2019;230860;2308609;"Ceará";"MONSENHOR TABOSA";"Pequeno I"
"1838";23089094178;4;1;2;2,33;2019;230890;2308906;"Ceará";"MORRINHOS";"Pequeno II"
"1839";23093097528;3;3;3;3;2019;230930;2309300;"Ceará";"NOVA RUSSAS";"Pequeno II"
"1840";23094094764;4;4;4;4;2019;230940;2309409;"Ceará";"NOVO ORIENTE";"Pequeno II"
"1841";23094594062;4;5;1;3,33;2019;230945;2309458;"Ceará";"OCARA";"Pequeno II"
"1842";23107093652;4;5;3;4;2019;231070;2310704;"Ceará";"PENTECOSTE";"Pequeno II"
"1843";23116094148;3;4;3;3,33;2019;231160;2311603;"Ceará";"REDENCAO";"Pequeno II"
"1844";23122093752;2;4;2;2,67;2019;231220;2312205;"Ceará";"SANTA QUITERIA";"Pequeno II"
"1845";23127093978;2;5;3;3,33;2019;231270;2312700;"Ceará";"SENADOR POMPEU";"Pequeno II"
"1846";23130094386;3;5;2;3,33;2019;231300;2313005;"Ceará";"SOLONOPOLE";"Pequeno I"
"1847";23131094182;2;5;3;3,33;2019;231310;2313104;"Ceará";"TABULEIRO DO NORTE";"Pequeno II"
"1848";23132094112;5;4;4;4,33;2019;231320;2313203;"Ceará";"TAMBORIL";"Pequeno II"
"1849";23135094608;4;5;3;4;2019;231350;2313500;"Ceará";"TRAIRI";"Médio"
"1850";23136093832;3;2;3;2,67;2019;231360;2313609;"Ceará";"UBAJARA";"Pequeno II"
"1851";23140094204;5;5;5;5;2019;231400;2314003;"Ceará";"VARZEA ALEGRE";"Pequeno II"
"1852";24001093632;5;4;NA;NA;2019;240010;2400109;"Rio Grande do Norte";"ACARI";"Pequeno I"
"1853";24016594380;1;4;3;2,67;2019;240165;2401651;"Rio Grande do Norte";"BODO";"Pequeno I"
"1854";24018093762;1;5;4;3,33;2019;240180;2401800;"Rio Grande do Norte";"BREJINHO";"Pequeno I"
"1855";24022093756;4;5;2;3,67;2019;240220;2402204;"Rio Grande do Norte";"CANGUARETAMA";"Pequeno II"
"1856";24023093640;4;4;2;3,33;2019;240230;2402303;"Rio Grande do Norte";"CARAUBAS";"Pequeno I"
"1857";24027093772;2;4;3;3;2019;240270;2402709;"Rio Grande do Norte";"CERRO CORA";"Pequeno I"
"1858";24036094268;5;4;2;3,67;2019;240360;2403608;"Rio Grande do Norte";"EXTREMOZ";"Pequeno II"
"1859";24042094828;5;5;3;4,33;2019;240420;2404200;"Rio Grande do Norte";"GOIANINHA";"Pequeno II"
"1860";24057093898;5;5;4;4,67;2019;240570;2405702;"Rio Grande do Norte";"JARDIM DO SERIDO";"Pequeno I"
"1861";24058093728;4;4;4;4;2019;240580;2405801;"Rio Grande do Norte";"JOAO CAMARA";"Pequeno II"
"1862";24061096294;4;5;3;4;2019;240610;2406106;"Rio Grande do Norte";"JUCURUTU";"Pequeno I"
"1863";24072097332;3;4;2;3;2019;240720;2407203;"Rio Grande do Norte";"MACAU";"Pequeno II"
"1864";24077094376;3;4;3;3,33;2019;240770;2407708;"Rio Grande do Norte";"MONTANHAS";"Pequeno I"
"1865";24078094334;5;5;3;4,33;2019;240780;2407807;"Rio Grande do Norte";"MONTE ALEGRE";"Pequeno II"
"1866";24082093770;4;2;3;3;2019;240820;2408201;"Rio Grande do Norte";"NISIA FLORESTA";"Pequeno II"
"1867";24085093716;5;4;3;4;2019;240850;2408508;"Rio Grande do Norte";"OURO BRANCO";"Pequeno I"
"1868";24122093678;4;5;4;4,33;2019;241220;2412203;"Rio Grande do Norte";"SAO JOSE DE MIPIBU";"Pequeno II"
"1869";24134093680;4;2;3;3;2019;241340;2413409;"Rio Grande do Norte";"SERRA NEGRA DO NORTE";"Pequeno I"
"1870";24144097130;4;4;4;4;2019;241440;2414407;"Rio Grande do Norte";"TOUROS";"Pequeno II"
"1871";25003096336;3;4;2;3;2019;250030;2500304;"Paraíba";"ALAGOA GRANDE";"Pequeno II"
"1872";25010094780;4;4;3;3,67;2019;250100;2501005;"Paraíba";"ARARUNA";"Pequeno I"
"1873";25011097834;4;1;3;2,67;2019;250110;2501104;"Paraíba";"AREIA";"Pequeno II"
"1874";25013096622;3;4;4;3,67;2019;250130;2501302;"Paraíba";"AROEIRAS";"Pequeno I"
"1875";25015796056;3;4;2;3;2019;250157;2501575;"Paraíba";"BARRA DE SANTANA";"Pequeno I"
"1876";25025096172;4;4;2;3,33;2019;250250;2502508;"Paraíba";"BOQUEIRAO";"Pequeno I"
"1877";25030097548;4;4;3;3,67;2019;250300;2503001;"Paraíba";"CAAPORA";"Pequeno II"
"1878";25063094228;4;5;3;4;2019;250630;2506301;"Paraíba";"GUARABIRA";"Médio"
"1879";25068094500;3;2;3;2,67;2019;250680;2506806;"Paraíba";"INGA";"Pequeno I"
"1880";25077096226;4;4;3;3,67;2019;250770;2507705;"Paraíba";"JUAZEIRINHO";"Pequeno I"
"1881";25083097874;2;4;3;3;2019;250830;2508307;"Paraíba";"LAGOA SECA";"Pequeno II"
"1882";25091094046;2;1;3;2;2019;250910;2509107;"Paraíba";"MARI";"Pequeno II"
"1883";25093994584;1;2;3;2;2019;250939;2509396;"Paraíba";"MATUREIA";"Pequeno I"
"1884";25112093938;5;5;5;5;2019;251120;2511202;"Paraíba";"PEDRAS DE FOGO";"Pequeno II"
"1885";25114096126;2;4;4;3,33;2019;251140;2511400;"Paraíba";"PICUI";"Pequeno I"
"1886";25129094690;2;2;2;2;2019;251290;2512903;"Paraíba";"RIO TINTO";"Pequeno II"
"1887";25143094590;3;4;2;3;2019;251430;2514305;"Paraíba";"SAO JOSE DE CAIANA";"Pequeno I"
"1888";25153094070;4;5;2;3,67;2019;251530;2515302;"Paraíba";"SAPE";"Médio"
"1889";25160093662;4;4;3;3,67;2019;251600;2516003;"Paraíba";"SOLANEA";"Pequeno II"
"1890";25161094588;2;2;1;1,67;2019;251610;2516102;"Paraíba";"SOLEDADE";"Pequeno I"
"1891";25162094402;2;5;4;3,67;2019;251620;2516201;"Paraíba";"SOUSA";"Médio"
"1892";25167094610;2;2;1;1,67;2019;251670;2516706;"Paraíba";"TEIXEIRA";"Pequeno I"
"1893";26000599158;4;NA;NA;NA;2019;260005;2600054;"Pernambuco";"ABREU E LIMA";"Médio"
"1894";26002098962;5;1;1;2,33;2019;260020;2600203;"Pernambuco";"AFRANIO";"Pequeno I"
"1895";26003097388;4;4;5;4,33;2019;260030;2600302;"Pernambuco";"AGRESTINA";"Pequeno II"
"1896";26005094648;3;4;2;3;2019;260050;2600500;"Pernambuco";"AGUAS BELAS";"Pequeno II"
"1897";26006098806;4;3;4;3,67;2019;260060;2600609;"Pernambuco";"ALAGOINHA";"Pequeno I"
"1898";26010098696;3;4;3;3,33;2019;260100;2601003;"Pernambuco";"ANGELIM";"Pequeno I"
"1899";26010598684;2;1;3;2;2019;260105;2601052;"Pernambuco";"ARACOIABA";"Pequeno I"
"1900";26013098858;3;4;2;3;2019;260130;2601300;"Pernambuco";"BARRA DE GUABIRABA";"Pequeno I"
"1901";26020097222;4;1;3;2,67;2019;260200;2602001;"Pernambuco";"BODOCO";"Pequeno II"
"1902";26022093946;1;1;3;1,67;2019;260220;2602209;"Pernambuco";"BOM JARDIM";"Pequeno II"
"1903";26024098798;5;4;5;4,67;2019;260240;2602407;"Pernambuco";"BREJAO";"Pequeno I"
